"","SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","ttMidn"
"961","Townhead Stirling","Townhead Stirling-1","JM",2013-06-20,"13.3","NA",NA,"SW",2,NA,"Anemometer bust",2013-06-20 01:47:59,2013-06-20 02:00:00,0,0,0,0,0,0,0,0,0,0,"2",107.983333333333
"962","Townhead Stirling","Townhead Stirling-1","JM",2013-06-20,"13.3","NA",NA,"SW",1,NA,"Anemometer bust",2013-06-20 01:47:59,2013-06-20 02:00:00,0,0,0,0,0,0,0,0,0,0,"1",107.983333333333
"963","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","SW",1,1.3,NA,2013-08-07 22:07:00,2013-08-07 22:21:00,0,0,0,0,0,0,0,0,0,0,"1",-113
"964","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","SW",2,0,NA,2013-08-07 22:07:00,2013-08-07 22:21:00,0,0,0,0,0,0,0,0,0,0,"2",-113
"965","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","SW",3,0,NA,2013-08-07 22:07:00,2013-08-07 22:21:00,0,0,0,0,0,0,0,0,0,0,"3",-113
"966","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","SW",4,1.1,NA,2013-08-07 22:07:00,2013-08-07 22:21:00,0,0,1,1,0,0,0,0,0,0,"4",-113
"967","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","SW",5,2.2,NA,2013-08-07 22:07:00,2013-08-07 22:21:00,0,0,0,2,0,0,0,0,0,0,"5",-113
"968","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","NW",5,1.1,NA,2013-08-07 22:37:00,2013-08-07 22:50:59,0,0,0,0,0,0,0,0,0,0,"5",-83
"969","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","NW",4,3.2,NA,2013-08-07 22:37:00,2013-08-07 22:50:59,0,0,0,0,0,0,0,0,0,0,"4",-83
"970","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","NW",3,0.4,NA,2013-08-07 22:37:00,2013-08-07 22:50:59,0,0,0,0,0,0,0,0,0,0,"3",-83
"971","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","NW",2,3.4,NA,2013-08-07 22:37:00,2013-08-07 22:50:59,0,0,0,0,0,0,0,0,0,0,"2",-83
"972","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","NW",1,5.2,NA,2013-08-07 22:37:00,2013-08-07 22:50:59,0,0,1,0,0,0,0,0,0,0,"1",-83
"973","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","NE",1,5.6,NA,2013-08-07 22:52:00,2013-08-07 23:06:59,0,0,0,0,0,0,0,0,0,0,"1",-68
"974","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","NE",2,5.6,NA,2013-08-07 22:52:00,2013-08-07 23:06:59,0,0,0,0,0,0,0,0,0,0,"2",-68
"975","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","NE",3,5.5,NA,2013-08-07 22:52:00,2013-08-07 23:06:59,0,0,0,0,0,0,0,0,0,0,"3",-68
"976","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","NE",4,5.5,NA,2013-08-07 22:52:00,2013-08-07 23:06:59,0,0,0,1,0,0,0,0,0,0,"4",-68
"977","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","NE",5,2.2,NA,2013-08-07 22:52:00,2013-08-07 23:06:59,0,0,1,1,0,0,0,0,0,0,"5",-68
"978","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","SE",1,6.5,NA,2013-08-07 23:16:59,2013-08-07 23:29:59,0,0,0,0,0,0,0,0,0,0,"1",-43.0166666666667
"979","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","SE",2,1.3,NA,2013-08-07 23:16:59,2013-08-07 23:29:59,0,0,0,0,0,0,0,0,0,0,"2",-43.0166666666667
"980","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","SE",3,4,NA,2013-08-07 23:16:59,2013-08-07 23:29:59,1,0,0,0,0,0,0,0,0,0,"3",-43.0166666666667
"981","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","SE",4,5.9,NA,2013-08-07 23:16:59,2013-08-07 23:29:59,0,0,1,0,0,0,0,0,0,0,"4",-43.0166666666667
"982","Townhead Stirling","Townhead Stirling-2","JM",2013-08-07,"13.4","1.1","SW","SE",5,0,NA,2013-08-07 23:16:59,2013-08-07 23:29:59,0,0,0,0,0,0,0,0,0,0,"5",-43.0166666666667
"983","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","E",1,0,NA,2013-07-30 23:10:59,2013-07-30 23:26:59,0,0,0,0,0,0,0,0,0,0,"1",-49.0166666666667
"984","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","E",2,0,NA,2013-07-30 23:10:59,2013-07-30 23:26:59,0,0,2,0,0,0,0,0,0,0,"2",-49.0166666666667
"985","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","E",3,0,NA,2013-07-30 23:10:59,2013-07-30 23:26:59,0,0,1,1,0,1,0,0,0,0,"3",-49.0166666666667
"986","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","E",4,0,NA,2013-07-30 23:10:59,2013-07-30 23:26:59,0,0,0,0,0,0,0,0,0,0,"4",-49.0166666666667
"987","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","E",5,0,NA,2013-07-30 23:10:59,2013-07-30 23:26:59,0,0,1,0,0,0,0,0,0,0,"5",-49.0166666666667
"988","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","W",1,0,NA,2013-07-30 23:42:00,2013-07-31 00:00:00,0,0,4,2,0,0,0,0,0,0,"1",-18
"989","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","W",2,1.5,NA,2013-07-30 23:42:00,2013-07-31 00:00:00,0,0,0,0,0,0,0,0,0,0,"2",-18
"990","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","W",3,0,NA,2013-07-30 23:42:00,2013-07-31 00:00:00,0,0,1,2,0,0,0,0,0,0,"3",-18
"991","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","W",4,0,NA,2013-07-30 23:42:00,2013-07-31 00:00:00,0,0,0,0,0,0,0,0,0,0,"4",-18
"992","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","W",5,1.2,NA,2013-07-30 23:42:00,2013-07-31 00:00:00,0,0,0,0,0,0,0,0,0,0,"5",-18
"993","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","N",5,0.7,NA,2013-07-31 00:14:00,2013-07-31 00:27:59,0,0,1,0,0,0,0,0,0,0,"5",14
"994","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","N",4,2.5,NA,2013-07-31 00:14:00,2013-07-31 00:27:59,0,0,1,0,0,0,0,0,0,0,"4",14
"995","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","N",3,2.1,NA,2013-07-31 00:14:00,2013-07-31 00:27:59,0,0,0,0,0,0,0,0,0,0,"3",14
"996","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","N",2,3.1,NA,2013-07-31 00:14:00,2013-07-31 00:27:59,0,0,3,8,0,0,0,0,0,0,"2",14
"997","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","N",1,1.1,NA,2013-07-31 00:14:00,2013-07-31 00:27:59,0,0,14,7,0,3,0,0,0,0,"1",14
"998","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","S",1,0,NA,2013-07-31 00:29:00,2013-07-31 00:35:00,0,0,2,2,0,0,0,0,0,0,"1",29
"999","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","S",2,0,NA,2013-07-31 00:29:00,2013-07-31 00:35:00,0,0,4,1,0,0,0,0,0,0,"2",29
"1000","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","S",3,0,NA,2013-07-31 00:29:00,2013-07-31 00:35:00,0,0,3,0,0,0,0,0,0,0,"3",29
"1001","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","S",4,0,NA,2013-07-31 00:29:00,2013-07-31 00:35:00,0,0,0,0,0,0,0,0,0,0,"4",29
"1002","Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","S",5,0,NA,2013-07-31 00:29:00,2013-07-31 00:35:00,0,0,0,0,0,0,0,0,0,0,"5",29
"1003","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","N",1,5.1,NA,2013-08-30 21:03:00,2013-08-30 21:17:59,0,0,0,0,0,0,0,0,0,0,"1",-177
"1004","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","N",2,5.7,NA,2013-08-30 21:03:00,2013-08-30 21:17:59,0,0,0,0,0,0,0,0,0,0,"2",-177
"1005","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","N",3,9.8,NA,2013-08-30 21:03:00,2013-08-30 21:17:59,0,0,0,0,0,0,0,0,0,0,"3",-177
"1006","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","N",4,8.4,NA,2013-08-30 21:03:00,2013-08-30 21:17:59,0,0,0,0,0,0,0,0,0,0,"4",-177
"1007","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","N",5,6.3,NA,2013-08-30 21:03:00,2013-08-30 21:17:59,0,0,0,0,0,0,0,0,0,0,"5",-177
"1008","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","W",5,0.6,NA,2013-08-30 21:30:00,2013-08-30 21:49:00,0,0,3,1,0,0,0,0,0,0,"5",-150
"1009","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","W",4,1.9,NA,2013-08-30 21:30:00,2013-08-30 21:49:00,0,0,0,0,0,0,0,0,0,0,"4",-150
"1010","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","W",3,2.9,NA,2013-08-30 21:30:00,2013-08-30 21:49:00,0,0,0,0,0,0,0,0,0,0,"3",-150
"1011","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","W",2,1.1,NA,2013-08-30 21:30:00,2013-08-30 21:49:00,0,0,0,0,0,0,0,0,0,0,"2",-150
"1012","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","W",1,6.8,NA,2013-08-30 21:30:00,2013-08-30 21:49:00,0,0,0,0,0,0,0,0,0,0,"1",-150
"1013","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","S",1,0.9,NA,2013-08-30 21:49:59,2013-08-30 22:04:00,0,0,0,0,0,0,0,0,0,0,"1",-130.016666666667
"1014","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","S",2,0.6,NA,2013-08-30 21:49:59,2013-08-30 22:04:00,0,0,0,0,0,0,0,0,0,0,"2",-130.016666666667
"1015","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","S",3,2.3,NA,2013-08-30 21:49:59,2013-08-30 22:04:00,0,0,0,0,0,0,0,0,0,0,"3",-130.016666666667
"1016","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","S",4,0,NA,2013-08-30 21:49:59,2013-08-30 22:04:00,0,0,0,0,0,0,0,0,0,0,"4",-130.016666666667
"1017","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","S",5,1.1,NA,2013-08-30 21:49:59,2013-08-30 22:04:00,0,0,0,0,0,0,0,0,0,0,"5",-130.016666666667
"1018","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","E",5,0,NA,2013-08-30 22:20:00,2013-08-30 22:38:00,0,0,0,2,0,0,0,0,0,0,"5",-100
"1019","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","E",4,1.9,NA,2013-08-30 22:20:00,2013-08-30 22:38:00,0,0,0,0,0,0,0,0,0,0,"4",-100
"1020","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","E",3,2.1,NA,2013-08-30 22:20:00,2013-08-30 22:38:00,0,0,0,0,0,0,0,0,0,0,"3",-100
"1021","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","E",2,1.1,NA,2013-08-30 22:20:00,2013-08-30 22:38:00,0,0,0,0,0,0,0,0,0,0,"2",-100
"1022","Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","E",1,0.9,NA,2013-08-30 22:20:00,2013-08-30 22:38:00,0,0,0,0,0,0,0,0,0,0,"1",-100
"1023","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","S",5,1.7,"check transect names",2013-06-10 22:30:00,2013-06-10 22:46:00,0,0,0,0,0,0,0,0,0,0,"5",-90
"1024","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","S",4,0.1,"check transect names",2013-06-10 22:30:00,2013-06-10 22:46:00,0,0,0,0,0,0,0,0,0,0,"4",-90
"1025","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","S",3,1.9,"check transect names",2013-06-10 22:30:00,2013-06-10 22:46:00,0,0,0,0,0,0,0,0,0,0,"3",-90
"1026","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","S",2,1.7,"check transect names",2013-06-10 22:30:00,2013-06-10 22:46:00,0,0,0,0,0,0,0,0,0,0,"2",-90
"1027","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","S",1,2.1,"check transect names",2013-06-10 22:30:00,2013-06-10 22:46:00,0,0,0,0,0,0,0,0,0,0,"1",-90
"1028","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","NE",1,0,"check transect names",2013-06-10 22:49:00,2013-06-10 23:03:00,0,0,0,0,0,0,0,0,0,0,"1",-71
"1029","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","NE",2,0,"check transect names",2013-06-10 22:49:00,2013-06-10 23:03:00,0,0,0,0,0,0,0,0,0,0,"2",-71
"1030","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","NE",3,2,"check transect names",2013-06-10 22:49:00,2013-06-10 23:03:00,0,0,0,0,0,0,0,0,0,0,"3",-71
"1031","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","NE",4,0.7,"check transect names",2013-06-10 22:49:00,2013-06-10 23:03:00,0,0,0,0,0,0,0,0,0,0,"4",-71
"1032","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","NE",5,0.3,"check transect names",2013-06-10 22:49:00,2013-06-10 23:03:00,0,0,0,0,0,0,0,0,0,0,"5",-71
"1033","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","SE",1,2.3,"check transect names",2013-06-10 23:10:59,2013-06-10 23:29:59,0,0,0,0,0,0,0,0,0,0,"1",-49.0166666666667
"1034","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","SE",2,0,"check transect names",2013-06-10 23:10:59,2013-06-10 23:29:59,0,0,0,0,0,0,0,0,0,0,"2",-49.0166666666667
"1035","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","SE",3,0,"check transect names",2013-06-10 23:10:59,2013-06-10 23:29:59,0,0,0,0,0,0,0,0,0,0,"3",-49.0166666666667
"1036","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","SE",4,0.1,"check transect names",2013-06-10 23:10:59,2013-06-10 23:29:59,0,0,0,0,0,0,0,0,0,0,"4",-49.0166666666667
"1037","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","SE",5,0,"check transect names",2013-06-10 23:10:59,2013-06-10 23:29:59,0,0,0,0,0,0,0,0,0,0,"5",-49.0166666666667
"1038","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","N",1,1.6,"check transect names",2013-06-10 23:41:00,2013-06-10 23:58:59,0,0,0,0,0,0,0,0,0,0,"1",-19
"1039","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","N",2,1.2,"check transect names",2013-06-10 23:41:00,2013-06-10 23:58:59,0,0,1,0,0,0,0,0,0,0,"2",-19
"1040","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","N",3,0,"check transect names",2013-06-10 23:41:00,2013-06-10 23:58:59,0,0,1,0,0,0,0,0,0,0,"3",-19
"1041","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","N",4,0,"check transect names",2013-06-10 23:41:00,2013-06-10 23:58:59,0,0,0,0,0,0,0,0,0,0,"4",-19
"1042","West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","N",5,4.1,"check transect names",2013-06-10 23:41:00,2013-06-10 23:58:59,0,0,0,0,0,0,0,0,0,0,"5",-19
"1043","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","N",5,1.7,NA,2013-08-01 22:28:00,2013-08-01 22:44:59,0,0,0,0,0,0,0,0,0,0,"5",-92
"1044","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","N",4,0,NA,2013-08-01 22:28:00,2013-08-01 22:44:59,0,0,0,0,0,0,0,0,0,0,"4",-92
"1045","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","N",3,0,NA,2013-08-01 22:28:00,2013-08-01 22:44:59,0,0,1,0,0,0,0,0,0,0,"3",-92
"1046","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","N",2,0,NA,2013-08-01 22:28:00,2013-08-01 22:44:59,0,0,0,0,0,0,0,0,0,0,"2",-92
"1047","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","N",1,0,NA,2013-08-01 22:28:00,2013-08-01 22:44:59,0,0,0,0,0,0,0,0,0,0,"1",-92
"1048","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","SE",1,0,NA,2013-08-01 22:46:00,2013-08-01 23:03:00,0,0,1,0,0,0,0,0,0,0,"1",-74
"1049","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","SE",2,0.1,NA,2013-08-01 22:46:00,2013-08-01 23:03:00,0,0,0,0,0,0,0,0,0,0,"2",-74
"1050","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","SE",3,0.2,NA,2013-08-01 22:46:00,2013-08-01 23:03:00,0,0,0,0,0,0,0,0,0,0,"3",-74
"1051","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","SE",4,0.2,NA,2013-08-01 22:46:00,2013-08-01 23:03:00,0,0,0,0,0,0,0,0,0,0,"4",-74
"1052","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","SE",5,0.2,NA,2013-08-01 22:46:00,2013-08-01 23:03:00,0,0,0,0,0,0,1,0,0,0,"5",-74
"1053","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","NE",5,0,NA,2013-08-01 23:15:00,2013-08-01 23:28:00,0,0,1,0,0,0,0,0,0,0,"5",-45
"1054","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","NE",4,0.1,NA,2013-08-01 23:15:00,2013-08-01 23:28:00,0,0,0,0,0,0,0,0,0,0,"4",-45
"1055","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","NE",3,0.2,NA,2013-08-01 23:15:00,2013-08-01 23:28:00,0,0,0,0,0,0,0,0,0,0,"3",-45
"1056","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","NE",2,0.1,NA,2013-08-01 23:15:00,2013-08-01 23:28:00,0,0,1,0,0,0,0,0,0,0,"2",-45
"1057","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","NE",1,0.2,NA,2013-08-01 23:15:00,2013-08-01 23:28:00,0,0,0,0,0,0,0,0,0,0,"1",-45
"1058","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","S",1,0,NA,2013-08-01 23:29:00,2013-08-01 23:45:59,0,0,1,0,0,0,0,0,0,0,"1",-31
"1059","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","S",2,0.1,NA,2013-08-01 23:29:00,2013-08-01 23:45:59,0,0,0,0,0,0,0,0,0,0,"2",-31
"1060","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","S",3,0,NA,2013-08-01 23:29:00,2013-08-01 23:45:59,0,0,3,0,0,0,0,0,0,0,"3",-31
"1061","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","S",4,0.1,NA,2013-08-01 23:29:00,2013-08-01 23:45:59,0,0,1,0,0,0,0,0,0,0,"4",-31
"1062","West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","S",5,0,NA,2013-08-01 23:29:00,2013-08-01 23:45:59,0,0,0,0,0,0,0,0,0,0,"5",-31
"1063","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",1,1.3,"Turbine(s) spinning",2014-07-22 22:14:57,2014-07-22 22:17:35,0,0,0,0,0,0,0,0,0,0,"1",-105.05
"1064","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",2,0,"Turbine(s) spinning",2014-07-22 22:17:35,2014-07-22 22:21:00,0,0,0,0,0,0,0,0,0,0,"2",-102.416666666667
"1065","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",3,0.1,"Turbine(s) spinning",2014-07-22 22:21:00,2014-07-22 22:23:00,0,0,0,0,0,0,0,0,0,0,"3",-99
"1066","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",4,1.6,"Turbine(s) spinning",2014-07-22 22:23:00,2014-07-22 22:27:01,0,0,0,0,0,0,0,0,0,0,"4",-97
"1067","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",5,1,"Turbine(s) spinning",2014-07-22 22:27:01,2014-07-22 22:33:49,0,0,0,0,0,0,0,0,0,0,"5",-92.9833333333333
"1068","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",6,0.9,"Turbine(s) spinning",2014-07-22 22:33:49,2014-07-22 22:40:37,0,0,0,0,0,0,0,0,0,0,"6",-86.1833333333333
"1069","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",1,2.8,"Turbine(s) spinning",2014-07-22 23:26:29,2014-07-22 23:29:04,0,0,0,0,0,0,0,0,0,0,"1",-33.5166666666667
"1070","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",2,1.5,"Turbine(s) spinning",2014-07-22 23:29:04,2014-07-22 23:32:40,0,0,0,1,0,1,0,0,0,0,"2",-30.9333333333333
"1071","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",3,1.4,"Turbine(s) spinning",2014-07-22 23:32:40,2014-07-22 23:35:34,0,0,0,0,0,0,0,0,0,0,"3",-27.3333333333333
"1072","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",4,1.1,"Turbine(s) spinning",2014-07-22 23:35:34,2014-07-22 23:38:30,0,0,0,0,0,0,0,0,0,0,"4",-24.4333333333333
"1073","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",5,1,"Turbine(s) spinning",2014-07-22 23:38:30,2014-07-22 23:41:49,0,0,0,0,0,0,0,0,0,0,"5",-21.5
"1074","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",6,3.3,"Turbine(s) spinning",2014-07-22 23:41:49,2014-07-22 23:44:43,0,0,0,0,0,0,0,0,0,0,"6",-18.1833333333333
"1075","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",7,0,"Turbine(s) spinning",2014-07-22 23:44:43,2014-07-22 23:48:19,0,0,0,0,0,0,0,0,0,0,"7",-15.2833333333333
"1076","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",1,2.4,"Turbine(s) spinning",2014-07-22 22:52:44,2014-07-22 22:55:39,0,0,0,0,0,0,0,0,0,0,"1",-67.2666666666667
"1077","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",2,0.8,"Turbine(s) spinning",2014-07-22 22:55:39,2014-07-22 22:59:03,0,0,0,2,0,0,0,0,0,0,"2",-64.35
"1078","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",3,2.9,"Turbine(s) spinning",2014-07-22 22:59:03,2014-07-22 23:02:22,0,0,0,0,0,0,0,0,0,0,"3",-60.95
"1079","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",4,0,"Turbine(s) spinning",2014-07-22 23:02:22,2014-07-22 23:05:25,0,0,0,2,0,0,0,0,0,0,"4",-57.6333333333333
"1080","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",5,0.3,"Turbine(s) spinning",2014-07-22 23:05:25,2014-07-22 23:08:25,0,0,0,0,0,0,0,0,0,0,"5",-54.5833333333333
"1081","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",6,1.9,"Turbine(s) spinning",2014-07-22 23:08:25,2014-07-22 23:11:42,0,0,0,1,0,1,0,0,0,0,"6",-51.5833333333333
"1082","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",7,2.4,"Turbine(s) spinning",2014-07-22 23:11:42,2014-07-22 23:15:06,0,0,0,0,0,0,0,0,0,0,"7",-48.3
"1083","Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SW",1,4.3,"Turbine(s) spinning",2014-07-22 23:57:30,2014-07-23 00:00:14,0,0,0,0,0,0,0,0,0,0,"1",-2.5
"1084","Annfield","Annfield-1","MG",2014-07-23,"16.5","NA","NA","SW",2,2.8,"Turbine(s) spinning",2014-07-23 00:00:14,2014-07-23 00:03:36,0,0,0,0,0,0,0,0,0,0,"2",0.233333333333333
"1085","Annfield","Annfield-1","MG",2014-07-23,"16.5","NA","NA","SW",3,3.3,"Turbine(s) spinning",2014-07-23 00:03:36,2014-07-23 00:07:27,0,0,0,0,0,0,0,0,0,0,"3",3.6
"1086","Annfield","Annfield-1","MG",2014-07-23,"16.5","NA","NA","SW",4,4.1,"Turbine(s) spinning",2014-07-23 00:07:27,2014-07-23 00:09:58,0,0,0,1,0,0,0,0,0,0,"4",7.45
