"SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE"
"Whitehills","Whitehills-1","MG",2014-07-30,11.5,NA,NA,4,500,2.3,"Turbine(s) spinning",2014-07-30 01:00:42,2014-07-30 01:04:50,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,1,0,0,"Turbine(s) spinning",2014-09-01 21:45:41,2014-09-01 21:48:40,0,0,0,0,0,1,0,0,0,6
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,1,100,0,"Turbine(s) spinning",2014-09-01 21:48:40,2014-09-01 21:52:00,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,1,200,0,"Turbine(s) spinning",2014-09-01 21:52:00,2014-09-01 21:55:25,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,1,300,0,"Turbine(s) spinning",2014-09-01 21:55:25,2014-09-01 21:58:04,0,0,0,0,0,0,0,0,0,1
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,1,400,0,"Turbine(s) spinning",2014-09-01 21:58:04,2014-09-01 22:00:39,0,0,0,0,0,0,0,0,0,1
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,1,500,0,"Turbine(s) spinning",2014-09-01 22:00:39,2014-09-01 22:04:04,0,0,0,0,0,1,0,0,0,0
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,2,0,0,"Turbine(s) spinning",2014-09-01 21:26:35,2014-09-01 21:30:32,0,0,0,1,0,0,0,0,0,1
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,2,100,0,"Turbine(s) spinning",2014-09-01 21:30:32,2014-09-01 21:34:00,0,0,0,0,0,0,0,0,0,3
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,2,200,0,"Turbine(s) spinning",2014-09-01 21:34:00,2014-09-01 21:36:38,0,0,0,1,0,0,0,0,0,1
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,2,300,0,"Turbine(s) spinning",2014-09-01 21:36:38,2014-09-01 21:40:35,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,3,500,0,"Turbine(s) spinning",2014-09-01 21:10:00,2014-09-01 21:12:40,0,0,0,1,0,0,0,0,0,2
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,3,400,0,"Turbine(s) spinning",2014-09-01 21:12:40,2014-09-01 21:15:29,0,0,0,0,0,0,0,0,0,0
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,3,300,0,"Turbine(s) spinning",2014-09-01 21:15:29,2014-09-01 21:19:11,0,0,0,3,0,0,0,0,0,0
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,3,200,0,"Turbine(s) spinning",2014-09-01 21:19:11,2014-09-01 21:22:13,0,0,0,14,0,0,0,0,0,0
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,3,100,0,"Turbine(s) spinning",2014-09-01 21:22:13,2014-09-01 21:25:30,0,0,0,18,0,0,0,0,0,1
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,3,0,0,"Turbine(s) spinning",2014-09-01 21:25:30,2014-09-01 21:29:12,0,0,0,2,0,0,0,0,0,0
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,4,0,0,"Turbine(s) spinning",2014-09-01 20:37:42,2014-09-01 20:41:32,0,0,0,0,0,0,0,0,0,1
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,4,100,0,"Turbine(s) spinning",2014-09-01 20:41:32,2014-09-01 20:44:08,0,0,0,0,0,0,0,0,0,2
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,4,200,0,"Turbine(s) spinning",2014-09-01 20:44:08,2014-09-01 20:48:50,0,0,0,11,0,0,0,0,0,1
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,4,300,0,"Turbine(s) spinning",2014-09-01 20:48:50,2014-09-01 20:51:23,0,0,0,0,0,0,0,0,0,2
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,4,400,2.4,"Turbine(s) spinning",2014-09-01 20:51:23,2014-09-01 20:54:10,0,0,0,0,0,0,0,0,0,2
"Whitehills","Whitehills-2","MG",2014-09-01,9.5,NA,NA,4,500,1.2,"Turbine(s) spinning",2014-09-01 20:54:10,2014-09-01 20:58:52,0,0,0,0,0,0,0,0,0,0
