"SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","DAYNO","TTMIDN","NOTURB","PASSES","ALL_PIPS","ALL_OTHER","pBUILD","pTREE","pRDTRK","pROADS","pRGRAS","EDGED","D_LIN","D_BUI","D_WAT","D_TRE","PC1a","PC2a","PC3a","PC4a","AREA_M2","AREA_ha","MID_X","MID_Y","sWINDS","min_air_temp"
"East Fenton","East Fenton-1","JM",2013-05-29,"13","2.7","unk","S",2,3.1,NA,2013-05-29 00:38:00,2013-05-29 00:51:00,0,0,0,0,0,0,0,0,0,0,"2",148,38,2,0,0,0,0.000836862130862366,0,0.000814337891315346,0,0,0.0494251121014076,14.7795415662052,91.7134092053139,597.716996684493,154.173020704861,0.00653840073178892,1.35499373296622,-0.781327830599447,-1.51179422873089,11543.12,1.154312,352276.158037585,682099.51375001,1.21542922853196,6.8
"East Fenton","East Fenton-1","JM",2013-05-29,"13","2.7","unk","S",3,3.7,NA,2013-05-29 00:38:00,2013-05-29 00:51:00,0,0,0,0,0,0,0,0,0,0,"3",148,38,2,0,0,0,0,0,0,0,0,0.00970398355063092,30.8512189354913,141.38005348313,578.016836656872,134.204486439645,-1.22428683663283,1.23556320082851,-0.522048434178231,-1.74435212944599,14682.63,1.468263,352325.980232402,682008.817122214,1.70817080766653,6.8
"East Fenton","East Fenton-1","JM",2013-05-29,"13","2.7","unk","S",4,2.6,NA,2013-05-29 00:38:00,2013-05-29 00:51:00,0,0,0,0,0,0,0,0,0,0,"4",148,38,2,0,0,0,0,0,0.0281162328578528,0,0,0.0118016229362717,45.199428383225,183.680975689267,452.105938114621,123.806330875222,-1.14721193093822,1.00066323712444,-0.0994076322257304,-1.2198214961887,11730.59,1.173059,352324.713711789,681873.378385886,0.804811245919809,6.8
"East Fenton","East Fenton-1","JM",2013-05-29,"13","2.7","unk","S",5,3.5,NA,2013-05-29 00:38:00,2013-05-29 00:51:00,0,0,0,0,0,0,0,0,0,0,"5",148,38,2,0,0,0,0,0,0.0561399971168532,0,0,0.0223222774383153,19.5745764455305,180.227039599391,337.021446722356,196.3338770847,-0.12705962468353,0.949160500236728,0.167882921297997,-0.436699036613694,11307.09,1.130709,352318.451045098,681758.018173589,1.54392361462167,6.8
"East Fenton","East Fenton-1","JM",2013-05-29,"13","2.7","unk","W",1,1.4,NA,2013-05-29 00:14:00,2013-05-29 00:26:00,0,0,0,0,0,0,0,0,0,0,"1",148,14,2,0,0,0,0,0,0.069649732147435,0.0349657198260442,0,0.0435281301361932,17.4190910488142,135.897671843737,476.721744687005,237.453616456392,0.890058671126326,1.88187828624583,0.657784594323468,-0.634432720743873,17358.43,1.735843,352141.369707288,682200.490518586,-0.180671912349345,6.8
"East Fenton","East Fenton-1","JM",2013-05-29,"13","2.7","unk","W",2,1.3,NA,2013-05-29 00:14:00,2013-05-29 00:26:00,0,0,0,0,0,0,0,0,0,0,"2",148,14,2,0,0,0,0,0,0.0430272175029807,0.0401869456463671,0,0.0357057693464332,19.9088466857107,189.666345553927,427.604798013418,297.313807164559,0.167072081017251,1.83208167384442,0.699182866565966,-0.478616437045214,14132.45,1.413245,352032.412548649,682230.06806858,-0.262795508871774,6.8
"East Fenton","East Fenton-1","JM",2013-05-29,"13","2.7","unk","W",3,3,NA,2013-05-29 00:14:00,2013-05-29 00:26:00,0,0,0,0,0,0,0,0,0,0,"3",148,14,2,0,0,0,0,0,0.0777496046469193,0.0803659677026945,0,0.0658310397786023,13.8632589204329,229.921374655549,435.811640880158,336.262141745379,1.61326015368699,2.39964782953085,1.75296068128782,0.0243903629468464,10522.24,1.052224,351901.854410802,682197.095999517,1.13330563200953,6.8
"East Fenton","East Fenton-1","JM",2013-05-29,"13","2.7","unk","W",4,1.7,NA,2013-05-29 00:14:00,2013-05-29 00:26:00,0,0,0,0,0,0,0,0,0,0,"4",148,14,2,0,0,0,0,0,0.0511141560498722,0.0535154465856195,0,0.0394828139121308,22.1556412675039,301.220930924021,437.371170608756,390.058528820055,0.0116493052447936,2.30348736475612,1.42616007419845,-0.116489693432893,10290.3,1.02903,351799.671368943,682176.189725265,0.0656988772179434,6.8
"East Fenton","East Fenton-1","JM",2013-05-29,"13","2.7","unk","W",5,2.4,NA,2013-05-29 00:14:00,2013-05-29 00:26:00,0,0,0,0,0,0,0,0,0,0,"5",148,14,2,0,0,0,0,0,0.0513338666273013,0.0531851015486139,0,0.039894312040807,25.9531263358029,260.004608542425,431.109451443123,361.941111848171,0.0939581907962759,2.22082731605948,1.25971458648712,-0.219529556293492,10025.74,1.002574,351699.273567939,682164.323190623,0.64056405287495,6.8
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","E",1,0,NA,2013-05-30 23:23:59,2013-05-30 23:35:00,0,0,0,0,0,0,0,0,0,0,"1",149,-36.0166666666667,2,0,0,0,0,0,0.0474592951953763,0.0177429245123215,0,0.0586848773943505,7.80181516973882,118.85190595396,62.8702757133475,96.846258577935,1.32206428032629,-0.280853132227879,-0.0420414303538772,0.386769213538327,11806.96,1.180696,359339.368300629,673283.943083236,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","E",2,0,NA,2013-05-30 23:23:59,2013-05-30 23:35:00,0,0,0,0,0,0,0,0,0,0,"2",149,-36.0166666666667,2,0,0,0,0,0.193800639506082,0.0554806326279115,0.0519694904012675,0,0.0557320133796791,15.0202332389363,185.732595898897,52.0000611837261,26.0344751849378,1.74445516965591,-1.11680025457734,0.991295834156195,-0.296960054516829,12212.55,1.221255,359440.454514518,673261.975004145,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","E",3,0,NA,2013-05-30 23:23:59,2013-05-30 23:35:00,0,0,1,0,0,0,0,0,0,0,"3",149,-36.0166666666667,2,1,1,0,0,0.325099077760889,0.0424957338281782,0.0473400535253033,0,0.0616389559768368,13.7137483660215,255.505454913961,37.4916346224232,17.133909215961,1.65655922044274,-1.86101444004766,1.18420008076513,-0.650876143927785,10723.9,1.07239,359550.777152078,673293.59078979,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","E",4,0,NA,2013-05-30 23:23:59,2013-05-30 23:35:00,1,1,0,0,0,0,0,0,0,0,"4",149,-36.0166666666667,2,0,0,0,0,0.321466094317534,0.0506215242911079,0.0396009307613128,0,0.0668110773378212,10.5142715235531,304.392051300051,20.9703474197996,17.2509948352268,1.73199964174265,-1.95691935470459,1.31243161485096,-0.433818604319926,10327.03,1.032703,359651.87469702,673324.179044371,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","E",5,0,NA,2013-05-30 23:23:59,2013-05-30 23:35:00,0,0,0,1,0,0,0,0,0,0,"5",149,-36.0166666666667,2,1,1,0,0,0.311207999296937,0.0531105664541202,0.0345994980909881,0,0.0512777197316642,13.8824952680221,217.580588756501,86.4855100447143,17.179488383331,1.51270006335982,-1.64497919183432,0.976749120714656,-0.831051108942175,10240.9,1.02409,359750.449079213,673353.805138999,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","N",1,0.9,NA,2013-05-30 22:17:00,2013-05-30 22:30:00,0,0,0,0,0,0,0,0,0,0,"1",149,-103,2,0,0,0,0.005321963953357,0,0.0638289706202723,0,0,0.0444169111418518,9.69685625084804,75.3978796904924,59.0264830574473,141.274476408027,1.10793090229883,-0.0584213209891963,-0.356696394034092,0.406833201997859,18498.81,1.849881,359316.393021528,673326.999545375,2.9971509882089,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","N",2,0,NA,2013-05-30 22:17:00,2013-05-30 22:30:00,0,0,0,0,0,0,0,0,0,0,"2",149,-103,2,0,0,0,0.292847409356024,0,0.0128977183532163,0,0,0.087610666324833,8.18764516505759,9.19746719587924,80.453469371583,270.249328129777,3.99393704958334,1.69703643093641,-7.3479716000765,1.52524072973901,10765.47,1.076547,359254.15062806,673444.75187185,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","N",3,0,NA,2013-05-30 22:17:00,2013-05-30 22:30:00,0,0,0,0,0,0,0,0,0,0,"3",149,-103,2,0,0,0,0,0,0.0433315649477837,0,0,0.0486972995100532,15.2911335621842,63.1385322296071,49.151169230161,366.286235049233,0.418289812574614,0.76834313347003,-0.381313365765018,0.72808427228894,10895.06,1.089506,359238.705313723,673544.119411695,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","N",4,0.7,NA,2013-05-30 22:17:00,2013-05-30 22:30:00,0,0,0,0,0,0,0,0,1,0,"4",149,-103,2,1,0,1,0,0,0,0,0,0.0100156377621979,25.1877051853449,161.988083181199,139.246929741074,385.615318230793,-1.44138790319276,0.857098217492292,-0.367805161335474,0.131884675988574,10174.09,1.017409,359193.089467086,673637.370111675,2.23730989260664,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","N",5,0,NA,2013-05-30 22:17:00,2013-05-30 22:30:00,0,0,0,0,0,0,0,0,0,0,"5",149,-103,2,0,0,0,0,0,0,0,0,0.0101619078974526,23.9431586024385,261.703669035463,238.402413039709,280.930490292018,-1.51468578475897,0.641174858857845,-0.052650909068251,-0.218458266507849,9932.19,0.993219,359145.256499951,673725.939511404,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","S",1,0,NA,2013-05-30 23:42:59,2013-05-30 23:53:00,0,0,0,0,0,0,0,0,0,0,"1",149,-17.0166666666667,2,0,0,0,0,0,0.0475800099389129,0.0182974033744976,0,0.0589117228463153,7.80245405754414,119.012165920622,63.044977781204,96.7977951302725,1.33370954545973,-0.276530350076212,-0.0325017436962403,0.388610403484395,11832.28,1.183228,359339.434703617,673283.790720069,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","S",2,0,NA,2013-05-30 23:42:59,2013-05-30 23:53:00,0,0,1,0,0,0,0,0,0,0,"2",149,-17.0166666666667,2,1,1,0,0,0.206014611400647,0.0483679964473392,0.0417022444223406,0,0.0511498309417259,15.8081738202822,189.162357926594,45.6483583250218,24.8460039777611,1.44224777231224,-1.28930102094184,0.802398980241388,-0.387755365269119,11079.02,1.107902,359429.879996225,673236.228178193,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","S",3,0,NA,2013-05-30 23:42:59,2013-05-30 23:53:00,0,0,1,0,0,0,0,0,0,0,"3",149,-17.0166666666667,2,1,1,0,0,0.324778996682908,0,0,0,0.0217182557342635,18.5010264670856,190.884507577602,77.4159565378222,16.520691536481,-0.160256252502715,-2.19193350777193,-0.0986413340725172,-1.36486635634102,10403.69,1.040369,359501.704968832,673157.728844947,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","W",1,0,NA,2013-05-30 22:44:59,2013-05-30 22:59:00,0,0,0,0,0,0,0,0,0,0,"1",149,-75.0166666666667,2,0,0,0,0,0,0.0257826119729728,0.029165016094085,0,0.0419657076505843,13.8916947592594,132.590238322728,57.7965620201851,126.173305421124,0.613017364233804,-0.206639328267158,0.00390773508548247,0.244990396769429,12470.42,1.247042,359301.952974276,673266.199518385,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","W",2,0,NA,2013-05-30 22:44:59,2013-05-30 22:59:00,0,0,0,0,0,0,0,0,0,0,"2",149,-75.0166666666667,2,0,0,0,0,0,0.0495525899226759,0.0573864579240207,0,0.0437135165391689,21.4923747508597,205.112785807827,134.850474305753,226.120524947425,0.735904757018221,0.745653818008213,0.987560154497078,0.401034338092091,11630.27,1.163027,359202.785768864,673204.943493078,-0.422133942001254,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","W",3,0.1,NA,2013-05-30 22:44:59,2013-05-30 22:59:00,0,0,0,0,0,0,0,0,0,0,"3",149,-75.0166666666667,2,0,0,0,0,0,0.0477565913797227,0.050240955703603,0,0.0405750917461355,23.0064947070542,265.40722552771,231.566961994143,338.151167990392,0.176702010702122,1.43024621897081,1.16024983387513,0.359431938326644,10493.63,1.049363,359094.652279938,673175.025023301,-0.0422133942001253,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","W",4,0.3,NA,2013-05-30 22:44:59,2013-05-30 22:59:00,0,0,0,0,0,0,0,0,0,0,"4",149,-75.0166666666667,2,0,0,0,0,0,0.0444896609708886,0.0524432130898574,0,0.0431367624422026,22.0795982497951,338.28729090187,330.694271141543,437.663456317325,-0.149741637681982,2.09571600007528,1.48259010423053,0.348186062249388,10192.93,1.019293,358995.323194723,673145.381206795,0.717627701402131,13.1
"Cockielaw","Cockielaw-1","JM",2013-05-30,"19.7","0","NA","W",5,0,NA,2013-05-30 22:44:59,2013-05-30 22:59:00,0,0,0,0,0,0,0,0,0,0,"5",149,-75.0166666666667,2,0,0,0,0,0,0.0393030426251772,0.054150990323765,0,0.0437463728923297,15.5829434836313,417.319011061184,430.17727479208,422.782199486132,-0.258138011835536,2.22669337405838,1.73998278559077,0.131844311602838,10132.04,1.013204,358898.063229664,673115.774314292,-0.422133942001254,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","E",1,0,NA,2013-05-30 01:05:59,2013-05-30 01:23:00,0,0,0,0,0,0,0,0,0,0,"1",149,65.9833333333333,2,0,0,0,0,0,0.0775349431683361,0.0633396957770587,0,0.0674185772095818,12.2900075704938,99.9899498988705,204.633011418855,389.855414981634,1.79731850293241,1.88770538703591,1.02806641059194,0.660406537384919,12432.33,1.243233,355139.638900189,668638.571160601,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","E",2,0,NA,2013-05-30 01:05:59,2013-05-30 01:23:00,0,0,0,0,0,0,0,0,0,0,"2",149,65.9833333333333,2,0,0,0,0.144907249406996,0,0.00577173007840216,0.00866452858940057,0,0.0500596663767448,22.1140486553132,37.3849533495256,131.863661332964,312.25192723735,1.39898640372113,1.39404843651121,-3.88435766290865,0.643704273837674,12980.51,1.298051,355155.706217693,668536.651215869,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","E",3,0,NA,2013-05-30 01:05:59,2013-05-30 01:23:00,0,0,0,0,0,0,0,0,0,0,"3",149,65.9833333333333,2,0,0,0,0.00342184351112429,0,0.00697686690555285,0,0,0.0280946733072334,18.1588686215011,103.071418389981,67.2816160115063,310.157393692845,-0.514950095010994,0.380351841265049,-0.670165858133242,0.319655874306904,15918.32,1.591832,355226.424966177,668462.223782218,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","E",4,0.3,NA,2013-05-30 01:05:59,2013-05-30 01:23:00,0,0,0,0,0,0,0,0,0,0,"4",149,65.9833333333333,2,0,0,0,0,0,0.0105241866050475,0,0,0.0396469179006669,27.84073574826,217.5118763989,27.7770059392079,368.840389246256,-0.828950128287126,0.478371675718494,-0.13673285261863,0.761179482474283,13298.89,1.329889,355331.335898382,668407.132485359,4.2485291572496,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","E",5,0,NA,2013-05-30 01:05:59,2013-05-30 01:23:00,0,0,0,0,0,0,0,0,0,0,"5",149,65.9833333333333,2,0,0,0,0,0,0,0.00024689729579818,0,0.001773094620852,52.418921646172,320.552541740689,97.9436311453396,321.410652512333,-2.42405143661036,0.489047763307702,0.198146494538508,0.214472757997442,11826.78,1.182678,355424.063856069,668356.504718809,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","N",1,0,NA,2013-05-30 00:46:59,2013-05-30 00:59:00,0,0,0,0,0,0,0,0,0,0,"1",149,46.9833333333333,2,0,0,0,0,0,0.0622162406595009,0.0398810167730873,0,0.0559297765133775,16.0855606860232,133.375113019987,225.296697101049,418.154138381538,0.903032886860519,1.83808776949126,0.688067731163773,0.527495993864283,14882.77,1.488277,355134.10516178,668672.455722828,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","N",2,0,NA,2013-05-30 00:46:59,2013-05-30 00:59:00,0,0,0,0,0,0,0,0,0,0,"2",149,46.9833333333333,2,0,0,0,0,0,0.0465288159039693,0.0504166759633191,0,0.0403047070810743,21.5454606838686,239.525314231796,196.28808698577,522.78084087948,-0.048390447014768,2.10363060722374,1.1514851121869,0.770744590925666,10756.56,1.075656,355214.556918702,668763.035545739,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","N",3,0,NA,2013-05-30 00:46:59,2013-05-30 00:59:00,0,0,0,0,0,0,0,0,0,0,"3",149,46.9833333333333,2,0,0,0,0,0,0.0482766892391858,0.0551722536956414,0,0.0403132747112017,21.0069000228807,344.679370588278,186.394147606765,480.060710710561,-0.14931760769295,1.84186633313678,1.5951161317925,0.886642597485279,10338.53,1.033853,355267.947700668,668854.766411422,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","N",4,0,NA,2013-05-30 00:46:59,2013-05-30 00:59:00,0,0,0,0,0,0,0,0,0,0,"4",149,46.9833333333333,2,0,0,0,0,0,0.050186885508296,0.0458761190652859,0,0.0433813482038144,20.067527155513,446.669050644255,191.405605895471,405.661627123067,-0.269350166116974,1.41224065418048,1.80088080250979,0.911115929971598,10121.17,1.012117,355317.670261833,668944.304482142,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","N",5,0,NA,2013-05-30 00:46:59,2013-05-30 00:59:00,0,0,0,0,0,0,0,0,0,0,"5",149,46.9833333333333,2,0,0,0,0,0,0.0492425526822311,0.042859849807023,0,0.0457230904249484,18.0216315116462,543.92292229631,203.915400084688,337.710167483874,-0.354967543717009,1.05225984541007,2.05799170142686,0.905344664741624,10027.1,1.00271,355375.09648293,669026.684126636,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","S",1,0,NA,2013-05-30 01:33:00,2013-05-30 01:44:59,0,0,0,0,0,0,0,0,0,0,"1",149,93,2,0,0,0,0,0,0.0648813548182547,0.0471312834662296,0,0.0584691050295723,14.6982282663444,104.566120940102,212.860347640323,386.536654730143,1.22172279662514,1.73962676995501,0.693974262224769,0.502515150665074,16432.61,1.643261,355121.566378926,668643.218220499,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","S",2,0,NA,2013-05-30 01:33:00,2013-05-30 01:44:59,0,0,0,0,0,0,0,0,0,0,"2",149,93,2,0,0,0,0.19033521057134,0,0.076049732564796,0.0784718565911453,0,0.0851106449410595,12.5518670539822,23.1285337585229,107.169650875527,265.504555635347,4.51262701699745,2.10710595739819,-3.27168240920902,1.39073316702014,10883.01,1.088301,355086.182083385,668525.677264805,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","S",3,0,NA,2013-05-30 01:33:00,2013-05-30 01:44:59,0,0,0,0,0,0,0,0,0,0,"3",149,93,2,0,0,0,0.0149336135690448,0,0.0489964749955802,0.0659113603119466,0,0.0608268204539147,14.5256010233195,45.8239036133771,36.1663689177006,160.944103537824,1.97900113284125,0.372845621344393,0.126002047829466,0.545239888106584,10124.81,1.012481,355044.605014919,668428.231527417,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","S",4,0,NA,2013-05-30 01:33:00,2013-05-30 01:44:59,0,0,0,0,0,0,0,0,0,0,"4",149,93,2,0,0,0,0.0190654032562267,0,0.0843652465610279,0.0655450796624208,0,0.0720453204667961,11.3283028135082,28.5792163361895,101.573556076362,64.9939525096871,2.95577775631282,0.386283873410229,0.263908814202789,0.407335249508747,10153.47,1.015347,355010.639550218,668332.79793526,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","S",5,0,NA,2013-05-30 01:33:00,2013-05-30 01:44:59,0,0,0,0,0,0,0,0,0,0,"5",149,93,2,0,0,0,0,0.40471789305883,0.0284423134081239,0.0458258097972729,0,0.105850462301394,14.4433517153429,81.1822224366225,148.55648603762,14.330951111452,2.82319224083494,-1.74180727282705,0.413032578715039,-1.31269099678034,11203.73,1.120373,354993.49715493,668236.052234596,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","W",1,0,NA,2013-05-30 00:24:00,2013-05-30 00:38:00,0,0,0,0,0,0,0,0,0,0,"1",149,24,2,0,0,0,0,0,0.0382737214712226,0.00531256982057299,0,0.0420989761839744,18.3851318969485,138.279533018918,246.548235845461,397.066842817194,-0.0864295769348994,1.48116395546582,-0.0292936758956859,0.205952453570072,13695.82,1.369582,355077.332672597,668672.258012875,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","W",2,0,NA,2013-05-30 00:24:00,2013-05-30 00:38:00,0,0,0,0,0,0,0,0,0,0,"2",149,24,2,0,0,0,0,0,0.0330272484333153,0,4.00899187543573e-05,0.0348694290902229,21.136661845132,221.541451785989,294.251634973205,401.093618383055,-0.640471780560147,1.53391471049574,0.162692401351697,0.102283864809895,10227.01,1.022701,354961.088038519,668701.785069513,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","W",3,0,NA,2013-05-30 00:24:00,2013-05-30 00:38:00,0,0,0,0,0,0,0,0,0,0,"3",149,24,2,0,0,0,0,0,0.0281915858349298,0,0.463707731204205,0.0294601824202246,16.9072783012801,310.433779719421,362.052317091731,415.720046842849,-1.24546611882319,0.807315745233193,0.420941579185754,1.80190271233207,10089.89,1.008989,354863.184881386,668729.058046323,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","W",4,0,NA,2013-05-30 00:24:00,2013-05-30 00:38:00,0,0,0,0,0,0,0,0,0,0,"4",149,24,2,0,0,0,0,0,0,0,0.030232867146706,0.00973177541998732,36.9824312348447,399.811382627415,451.061099981302,371.31310685973,-2.35938916465028,1.60491951387714,0.524800641151339,-0.443569235360832,10611.63,1.061163,354772.322352667,668774.744411372,-0.223606797749979,13.1
"Townhead Gifford","Townhead Gifford-1","JM",2013-05-30,"20.8","0","NA","W",5,0,NA,2013-05-30 00:24:00,2013-05-30 00:38:00,0,0,0,0,0,0,0,0,0,0,"5",149,24,2,0,0,0,0,0,0,0,0,0,90.8173796844333,367.077911702115,495.702646309392,271.537134012798,-3.3872633560431,1.72911390430242,0.404465349487709,-1.19697127672334,10230.28,1.023028,354688.616099998,668837.026595515,-0.223606797749979,13.1
"Park Cottage","Park Cottage-1","JM",2013-05-31,"10.6","2.2","SE","E",1,1.7,NA,2013-05-31 00:30:00,2013-05-31 00:46:59,0,0,1,0,0,0,0,0,0,0,"1",150,30,2,1,1,0,0.0128022231912166,0.0486524831926484,0,0,0,0.0449643026820173,16.5457388729514,66.9387191153152,279.424486691753,49.8996735459029,0.367707501845701,-0.197169982176467,-1.16318874557544,-0.92645941177451,15365.3,1.53653,356802.464204732,666011.856169053,0.783971940841125,9.4
"Park Cottage","Park Cottage-1","JM",2013-05-31,"10.6","2.2","SE","E",2,0,NA,2013-05-31 00:30:00,2013-05-31 00:46:59,0,0,0,0,0,0,0,0,0,0,"2",150,30,2,0,0,0,0,0,0,0,0,0.00979166463182364,25.0898664434801,187.344814034897,271.944356231883,160.305143166464,-1.16988702561138,0.305406536137249,-0.380999965047442,-0.66008720235491,10238.3,1.02383,356877.910300616,665909.278006024,-0.638628828213276,9.4
"Park Cottage","Park Cottage-1","JM",2013-05-31,"10.6","2.2","SE","E",3,0.3,NA,2013-05-31 00:30:00,2013-05-31 00:46:59,0,0,0,0,0,0,0,0,0,0,"3",150,30,2,0,0,0,0,0,0,0,0,0.00880978094295145,25.2947764444852,295.273685580429,240.726966761219,205.206680805825,-1.52598984964826,0.309445497361884,0.0315329088721516,-0.331095539150857,12463.42,1.246342,356954.947457836,665835.189807609,-0.387581633674264,9.4
"Park Cottage","Park Cottage-1","JM",2013-05-31,"10.6","2.2","SE","E",4,2.6,NA,2013-05-31 00:30:00,2013-05-31 00:46:59,0,0,0,0,0,0,0,0,0,0,"4",150,30,2,0,0,0,0,0,0,0,0.0280192986218974,0.0180093759059487,23.754495422139,359.841807585467,132.955635613048,128.177645574852,-1.32068230252065,-0.465863412798409,0.190346500378371,0.128351150717527,25456.74,2.545674,357078.592728586,665867.573520617,1.53711352445816,9.4
"Park Cottage","Park Cottage-1","JM",2013-05-31,"10.6","2.2","SE","E",5,0,NA,2013-05-31 00:30:00,2013-05-31 00:46:59,0,0,0,0,0,0,0,0,0,0,"5",150,30,2,0,0,0,0,0.000263312487761386,0,0,0.193834654756498,0.0669397006070353,12.9440896068672,368.870939940999,22.7352831244041,77.4054035252258,-0.103248871693811,-1.38914097278711,0.0714436674478801,1.3926597779773,12000.95,1.200095,357211.569011022,665894.035936306,-0.638628828213276,9.4
"Park Cottage","Park Cottage-1","JM",2013-05-31,"10.6","2.2","SE","N",1,0.2,NA,2013-05-31 00:58:00,2013-05-31 01:08:00,0,0,0,0,0,0,0,0,0,0,"1",150,58,2,0,0,0,0.0175240106206125,0.0550522757892581,0,0,0,0.0572220952861184,14.2059405742032,41.2717918926469,261.040810621834,42.1489812882633,0.7968061135269,-0.276953656054596,-1.38105291564025,-0.837987833434817,12692.3,1.26923,356793.674338741,666054.060405579,-0.471264031853935,9.4
"Park Cottage","Park Cottage-1","JM",2013-05-31,"10.6","2.2","SE","N",2,4.2,NA,2013-05-31 00:58:00,2013-05-31 01:08:00,0,0,8,2,0,0,0,0,0,0,"2",150,58,2,10,10,0,0,0,0,0,0,0.00971050354637289,24.8442568067676,87.0332698350313,189.119024509849,128.204158322461,-0.839724298048549,-0.012408778885195,-0.770630987890808,-0.608294167591004,10887.18,1.088718,356814.452919166,666162.408300593,2.87603189533289,9.4
