"","Name","LAT","LON","BNG_y","BNG_x","SURVEYID"
"1076","ROON2_N_0_20140904_215025",NA,NA,NA,NA,"Huxton-2"
"1077","ROON2_N_0_20140904_215042",NA,NA,NA,NA,"Huxton-2"
"1078","ROON2_N_0_20140904_215046",NA,NA,NA,NA,"Huxton-2"
"1079","ROON2_N_0_20140904_215314",NA,NA,NA,NA,"Huxton-2"
"1080","ROON2_N_0_20140904_215416",NA,NA,NA,NA,"Huxton-2"
"1081","ROON2_N_0_20140904_220417",NA,NA,NA,NA,"Huxton-2"
"1082","ROON2_N_0_20140904_220929",NA,NA,NA,NA,"Huxton-2"
"1083","ROON2_N_0_20140904_221714",NA,NA,NA,NA,"Huxton-2"
"1084","ROON2_N_0_20140904_221725",NA,NA,NA,NA,"Huxton-2"
"1085","ROON2_N_20140708_014751",56.29159,-3.3807,711872.937813059,314637.467760977,"Letham Far Turbine - NORTH - T2-1"
"1086","ROON2___20140708_014050",56.29247,-3.37863,711968.308796672,314767.54609307,"Letham Far Turbine - NORTH - T2-1"
"1087","ROON2___20140708_014407",56.29206,-3.38,711924.377152267,314681.840870739,"Letham Far Turbine - NORTH - T2-1"
"1088","ROON2_N_0_20140708_013200",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1089","ROON2_N_0_20140708_013932",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1090","ROON2_N_0_20140708_014430",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1091","ROON2_N_0_20140708_014719",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1092","ROON2_N_0_20140708_020646",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1093","ROON2_N_0_20140708_020757",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1094","ROON2_N_0_20140708_020929",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1095","ROON2_N_0_20140708_021206",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1096","ROON2_N_0_20140708_021211",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1097","ROON2_N_0_20140708_021419",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1098","ROON2_N_0_20140708_021821",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1099","ROON2_N_0_20140708_021903",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-1"
"1100","ROON2_N_20140826_211544",56.29204,-3.37833,711920.080819686,314785.155317105,"Letham Far Turbine - NORTH - T2-2"
"1101","ROON2_N_20140826_221103",56.29127,-3.37412,711829.176316878,315044.008948323,"Letham Far Turbine - NORTH - T2-2"
"1102","ROON2_N_20140826_221814",56.29124,-3.37103,711822.024794306,315235.191719512,"Letham Far Turbine - NORTH - T2-2"
"1103","ROON2_N_20140826_222007",56.29092,-3.37023,711785.425107931,315283.997365446,"Letham Far Turbine - NORTH - T2-2"
"1104","ROON2___20140826_210828",56.29079,-3.3765,711778.697913197,314895.635725944,"Letham Far Turbine - NORTH - T2-2"
"1105","ROON2___20140826_210851",56.29093,-3.37657,711794.365632613,314891.614691823,"Letham Far Turbine - NORTH - T2-2"
"1106","ROON2___20140826_211658",56.29231,-3.3786,711950.464650882,314769.04626208,"Letham Far Turbine - NORTH - T2-2"
"1107","ROON2___20140826_212046",56.29241,-3.38032,711963.726902072,314662.816501605,"Letham Far Turbine - NORTH - T2-2"
"1108","ROON2___20140826_212249",56.29222,-3.3809,711943.300969208,314626.495576893,"Letham Far Turbine - NORTH - T2-2"
"1109","ROON2___20140826_212400",56.29189,-3.38118,711906.921731525,314608.429222457,"Letham Far Turbine - NORTH - T2-2"
"1110","ROON2___20140826_213933",56.29029,-3.37695,711723.608074627,314866.670669801,"Letham Far Turbine - NORTH - T2-2"
"1111","ROON2___20140826_221641",56.29169,-3.37147,711872.649325784,315208.956415775,"Letham Far Turbine - NORTH - T2-2"
"1112","ROON2___20140826_221718",56.29147,-3.37132,711847.979797747,315217.752583967,"Letham Far Turbine - NORTH - T2-2"
"1113","ROON2___20140826_221725",56.29145,-3.37132,711845.753924596,315217.70824982,"Letham Far Turbine - NORTH - T2-2"
"1114","ROON2___20140826_222211",56.29071,-3.36905,711760.600552158,315356.567030241,"Letham Far Turbine - NORTH - T2-2"
"1115","ROON2_N_0_20140804_223405",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1116","ROON2_N_0_20140804_223413",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1117","ROON2_N_0_20140826_210811",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1118","ROON2_N_0_20140826_210816",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1119","ROON2_N_0_20140826_210847",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1120","ROON2_N_0_20140826_210912",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1121","ROON2_N_0_20140826_211038",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1122","ROON2_N_0_20140826_211058",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1123","ROON2_N_0_20140826_211125",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1124","ROON2_N_0_20140826_211845",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1125","ROON2_N_0_20140826_211849",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1126","ROON2_N_0_20140826_212151",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1127","ROON2_N_0_20140826_212408",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1128","ROON2_N_0_20140826_212457",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1129","ROON2_N_0_20140826_213745",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1130","ROON2_N_0_20140826_213808",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1131","ROON2_N_0_20140826_213814",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1132","ROON2_N_0_20140826_213839",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1133","ROON2_N_0_20140826_213928",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1134","ROON2_N_0_20140826_213931",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1135","ROON2_N_0_20140826_214043",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1136","ROON2_N_0_20140826_214240",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1137","ROON2_N_0_20140826_214320",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1138","ROON2_N_0_20140826_214343",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1139","ROON2_N_0_20140826_214448",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1140","ROON2_N_0_20140826_214610",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1141","ROON2_N_0_20140826_214653",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1142","ROON2_N_0_20140826_214823",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1143","ROON2_N_0_20140826_214908",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1144","ROON2_N_0_20140826_214912",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1145","ROON2_N_0_20140826_214956",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1146","ROON2_N_0_20140826_220643",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1147","ROON2_N_0_20140826_221048",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1148","ROON2_N_0_20140826_221232",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1149","ROON2_N_0_20140826_221312",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1150","ROON2_N_0_20140826_221645",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1151","ROON2_N_0_20140826_221729",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1152","ROON2_N_0_20140826_222101",NA,NA,NA,NA,"Letham Far Turbine - NORTH - T2-2"
"1153","ROON1_N_20140711_021023",56.28722,-3.37998,711385.69193899,314672.282319394,"Letham Near Turbine - SOUTH - T1-1"
"1154","ROON1_N_20140711_031451",56.28447,-3.38068,711080.503756738,314622.815570665,"Letham Near Turbine - SOUTH - T1-1"
"1155","ROON1___20140711_021033",56.28721,-3.37995,711384.541786579,314674.116997039,"Letham Near Turbine - SOUTH - T1-1"
"1156","ROON1___20140711_023417",56.28651,-3.37825,711304.528663686,314777.786629652,"Letham Near Turbine - SOUTH - T1-1"
"1157","ROON1___20140711_023430",56.28638,-3.37813,711289.91183269,314784.925116038,"Letham Near Turbine - SOUTH - T1-1"
"1158","ROON1___20140711_024437",56.28423,-3.37793,711050.383172863,314792.516733806,"Letham Near Turbine - SOUTH - T1-1"
"1159","ROON1___20140711_024437",56.28423,-3.37793,711050.383172863,314792.516733806,"Letham Near Turbine - SOUTH - T1-1"
"1160","ROON1___20140711_024442",56.28423,-3.3779,711050.346008439,314794.373862503,"Letham Near Turbine - SOUTH - T1-1"
"1161","ROON1___20140711_024518",56.28404,-3.37777,711029.039222658,314801.998301532,"Letham Near Turbine - SOUTH - T1-1"
"1162","ROON1___20140711_024544",56.28389,-3.37772,711012.283277122,314804.75950313,"Letham Near Turbine - SOUTH - T1-1"
"1163","ROON1___20140711_024613",56.28391,-3.37772,711014.509145408,314804.804040208,"Letham Near Turbine - SOUTH - T1-1"
"1164","ROON1___20140711_031418",56.28449,-3.38027,711082.220768664,314648.240779828,"Letham Near Turbine - SOUTH - T1-1"
"1165","ROON1___20140711_031501",56.28447,-3.3808,711080.652718686,314615.387105808,"Letham Near Turbine - SOUTH - T1-1"
"1166","ROON1___20140711_031512",56.2845,-3.38087,711084.078420165,314611.120793525,"Letham Near Turbine - SOUTH - T1-1"
"1167","ROON1___20140711_031516",56.28449,-3.38098,711083.102053194,314604.289051556,"Letham Near Turbine - SOUTH - T1-1"
"1168","ROON1___20140711_031528",56.2845,-3.38107,711084.326731325,314598.74002892,"Letham Near Turbine - SOUTH - T1-1"
"1169","ROON1___20140711_031658",56.28444,-3.38203,711078.841524673,314539.178334268,"Letham Near Turbine - SOUTH - T1-1"
"1170","ROON1___20140711_031658",56.28444,-3.38203,711078.841524673,314539.178334268,"Letham Near Turbine - SOUTH - T1-1"
"1171","ROON1___20140711_031731",56.28438,-3.38263,711072.909592317,314501.901902218,"Letham Near Turbine - SOUTH - T1-1"
"1172","ROON1___20140711_031743",56.28437,-3.3827,711071.883674714,314497.54627306,"Letham Near Turbine - SOUTH - T1-1"
"1173","ROON1___20140711_031749",56.28437,-3.38275,711071.945831511,314494.451072279,"Letham Near Turbine - SOUTH - T1-1"
"1174","ROON1___20140711_031755",56.28437,-3.38275,711071.945831511,314494.451072279,"Letham Near Turbine - SOUTH - T1-1"
"1175","ROON1___20140711_031807",56.28438,-3.38275,711073.058764832,314494.473422243,"Letham Near Turbine - SOUTH - T1-1"
"1176","ROON1___20140711_031807",56.28438,-3.38275,711073.058764832,314494.473422243,"Letham Near Turbine - SOUTH - T1-1"
"1177","ROON1___20140711_031853",56.28439,-3.38292,711074.383048013,314483.972095238,"Letham Near Turbine - SOUTH - T1-1"
"1178","ROON1___20140711_032042",56.28407,-3.38432,711040.510707858,314396.590521536,"Letham Near Turbine - SOUTH - T1-1"
