"SITE","TRANSECT","SECTION","MID_X","MID_Y","AREA_M2","BUILD","CTREE","GREYS","LANDF","NTREE","RDTRK","ROADS","RGRAS","SCRUB","WATER","LLENG","D_LIN","D_BUI","D_WAT","D_TRE"
"West Lodge Balmule","S",2,320410.328050327,688503.49678037,26650.82,1557.97,0,22849.77,0,20.76,1201.33,1020.97,0,0,0,2505.72,8.79494541093376,35.80296751906,123.617016511619,139.158697711439
"West Lodge Balmule","S",3,320423.91211241,688328.611615596,11817.57,687.93,75.33,7674.85,0,0,1220.39,1107.15,0,1051.9,0,1213.91,10.5545994853711,25.5728693429019,173.119519118094,55.9816688183317
"West Lodge Balmule","S",4,320427.824478131,688206.788801145,12435.29,309.01,33.75,10319.37,0,0,353.58,191.84,0,1227.77,0,964.91,9.61974826634428,43.3347086089025,239.271596927587,35.3791229807696
"West Lodge Balmule","S",5,320475.242070736,688100.107364325,11819.94,0,0,11483.64,0,0,336.28,0,0,0,0,602.41,15.1576115029864,147.421388951578,181.303627535358,130.775358626243
"Wester Essendy","E",1,313699.755003956,743785.868703404,13487.91,0,0,13171.28,0,0,316.62,0,0,0,0,483.8,16.2477527500047,174.533480641963,304.333030584178,366.488041923657
"Wester Essendy","E",2,313818.511554518,743793.260741199,10370.88,0,0,10033.66,0,0,337.22,0,0,0,0,473.58,15.5273003251689,200.386299981992,249.470550154351,300.854474857129
"Wester Essendy","E",3,313919.837674133,743777.143507425,10191.18,0,0,9744.95,0,0,446.22,0,0,0,0,340.79,16.3123294893418,179.630258477838,255.714881750987,255.191522847751
"Wester Essendy","E",4,314019.75009227,743759.326324515,10121.8,0,0,9774.01,0,0,347.8,0,0,0,0,346.1,18.441970087431,174.554229842585,216.346629021326,227.973239102272
"Wester Essendy","E",5,314117.892090234,743732.517588651,10291.22,0,0,9975.77,0,0,315.45,0,0,0,0,411.14,14.9477074682237,193.391437361502,122.212999611104,217.999061467325
"Wester Essendy","N",1,313681.992519445,743808.360148845,14269.89,0,0,14080.72,0,0,189.17,0,0,0,0,475.69,16.1885816054403,195.414814420821,296.107553180163,354.541525284371
"Wester Essendy","N",2,313693.666700624,743928.899568358,10266.92,0,0,10266.92,0,0,0,0,0,0,0,124.82,21.6101142600783,268.805767551725,196.07709104579,238.876614817887
"Wester Essendy","N",3,313742.354353051,744026.917904867,16822.01,0,0,16698.43,0,0,123.58,0,0,0,0,344.31,21.0355015182495,329.68178019508,89.1804548152686,135.921707989238
"Wester Essendy","N",4,313883.458204631,744039.189977089,22833.91,0,0,16164.59,0,110.24,0,0,397.4,0,4604.9,521.93,28.9649459725897,408.858286078966,34.1226848069705,67.4601355660359
"Wester Essendy","N",5,313977.052456159,744063.516298448,5531.78,0,0,1905.8,0,1867.02,0,0,0,0,628.43,414.99,8.92408635072072,467.671948084328,17.8813437777375,9.54115155743751
"Wester Essendy","S",1,313683.742719271,743756.388728403,13308.55,0,0,13121.02,0,0,187.53,0,0,0,0,458.82,17.9017762906745,145.048605089078,337.093422453068,389.14255578382
"Wester Essendy","S",2,313686.180655746,743636.304024652,10852.93,248.87,0,10604.06,0,0,0,0,0,0,0,507.3,17.131801251902,40.9294835105154,441.083032379065,373.814334873951
"Wester Essendy","S",3,313666.460445442,743540.994197665,13912.96,1231.13,0,11345.13,0,0,711.42,625.29,0,0,0,1427.59,7.95384574466871,16.3275497041352,535.894787919263,340.860833499727
"Wester Essendy","S",4,313672.388314814,743435.404502221,10029.95,0,0,10000.38,0,0,29.58,0,0,0,0,180.24,18.9946387807686,75.3588226902587,603.276650955019,245.780662163898
"Wester Essendy","S",5,313670.960400452,743335.169124074,10018.88,0,0,10018.88,0,0,0.01,0,0,0,0,105.26,19.5362123339017,170.074136407361,652.740371312616,152.932037696811
"Wester Essendy","W",1,313646.386870099,743777.079467822,13826.31,0,0,13674.33,0,0,151.97,0,0,0,0,288.41,25.0243434723987,174.820112523859,342.663959319944,392.613316871501
"Wester Essendy","W",2,313527.155072155,743804.57835645,18248.71,0,0,18248.72,0,0,0,0,0,0,0,322.32,19.8640266072547,162.109019634815,394.702065666177,395.587074695675
"Wester Essendy","W",3,313493.987205329,743927.428986078,10275.32,0,0,10005.59,0,0,269.73,0,0,0,0,316.42,13.9505269948904,86.4906596951803,315.158148640566,311.460270066566
"Whitehills","N",1,367950.713612349,638926.307036611,13175.61,0,0,13175.61,0,0,0,0,0,0,0,110.63,41.449976403552,383.573385023759,167.510429972942,186.577877800206
"Whitehills","N",2,367954.989715762,639043.555135094,10218.26,0,0,10218.26,0,0,0,0,0,0,0,0,71.4425497621085,444.036505588091,160.504604867811,98.5161468494667
"Whitehills","N",3,367958.284306497,639145.177408352,10120.74,0,0,8254.09,0,1436,430.67,0,0,0,0,571.31,14.4537396804175,511.176288508643,205.235266859635,27.0585586052747
"Whitehills","N",4,367943.358942413,639245.479285244,11753.16,0,0,10602.2,0,984.84,166.12,0,0,0,0,301.1,23.4312877532869,597.643796625477,253.447205478251,39.5856904457576
"Whitehills","N",5,367880.659251516,639338.641910916,11022.41,0,1427.12,9595.29,0,0,0,0,0,0,0,295.84,19.3137484651799,623.765892816242,172.464879078858,23.0392843155876
"Whitehills","NE",1,367978.426392941,638903.654651837,14288.36,0,0,14288.36,0,0,0,0,0,0,0,174.24,24.8550445754894,348.726324693091,154.057376144014,221.613381261561
"Whitehills","NE",2,368073.085589559,638974.709628256,10603.89,0,0,10260.16,0,0,343.76,0,0,0,0,645.59,18.1050659455302,310.183913587343,52.3480281196014,226.643345710996
"Whitehills","NE",3,368144.641225946,639050.628481411,10157,0,0,10157.01,0,0,0,0,0,0,0,314.05,20.3145796336265,324.759934140463,24.0017261923868,206.908965408403
"Whitehills","NE",4,368215.367333046,639122.988370658,10069.76,0,0,10069.76,0,0,0,0,0,0,0,302.19,23.5925777294766,365.703718551451,25.1973887448725,140.307729524724
"Whitehills","NE",5,368285.801527737,639194.680818603,10027.55,0,736.44,9291.1,0,0,0,0,0,0,0,370.42,18.5951400981695,411.427327242695,25.2465692412886,42.7311763396227
"Whitehills","SE",1,367948.497317277,638869.122648403,14422.3,0,0,14422.3,0,0,0,0,0,0,0,199.97,23.0930933693123,351.734672258644,158.044153006511,229.342227809392
"Whitehills","SE",2,367998.745210203,638760.976273272,10943.39,0,0,10943.39,0,0,0,0,0,0,0,104.64,25.3350063878591,242.21100224114,87.0475283558396,251.974448877986
"Whitehills","SE",3,368067.183457851,638678.853794039,10223.99,0,0,10223.98,0,0,0,0,0,0,0,398.05,15.9967300350705,137.614853773131,26.9293392422239,150.086246203984
"Whitehills","SE",4,368104.67345867,638626.473439755,2122.72,0,0,2122.72,0,0,0,0,0,0,0,78.52,11.937735914454,77.2009780016894,19.2499185877697,86.9108541707759
"Whitehills","W",1,367921.796657399,638906.079246466,14145.89,0,0,14145.89,0,0,0,0,0,0,0,177.25,24.5466777625704,395.86058510387,164.49152743743,184.008517530072
"Whitehills","W",2,367833.281182837,638983.873422908,10625.23,0,0,10625.23,0,0,0,0,0,0,0,104.5,23.40798945008,486.390371963679,155.741006500896,67.7951540374971
"Whitehills","W",3,367735.954320938,639026.0945021,17505.62,0,0,12756.12,0,988.02,302.21,0,3459.27,0,0,672.6,11.9137135687253,474.121659577001,112.715577179229,15.6878487641375
"Whitehills","W",4,367613.242257379,638946.670947561,13924.63,0,0,11770.55,0,0,371.93,0,1782.16,0,0,485.11,22.4139072572932,352.980507289867,77.3727982409279,26.6710151569958
"Whitehills","W",5,367541.929797904,638911.644468861,1351.89,0,0,1252.71,0,0,99.18,0,0,0,0,108.6,4.16766020337652,303.277522134392,131.961655438476,44.1166884480058
