"SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","DAYNO","TTMIDN","NOTURB","PASSES","AREA_M2","AREA_ha"
"Huxton","Huxton-1","MG",2014-08-06,"13","NA","NA","NW",2,0,"Turbine(s) spinning",2014-08-06 00:55:01,2014-08-06 00:57:50,0,0,0,2,0,0,0,0,0,0,"2",217,55.0166666666667,2,2,14353.51,1.435351
"Huxton","Huxton-1","MG",2014-08-06,"13","NA","NA","NW",3,0,"Turbine(s) spinning",2014-08-06 00:57:50,2014-08-06 01:00:45,0,0,0,4,1,0,0,0,0,0,"3",217,57.8333333333333,2,5,14353.51,1.435351
"Huxton","Huxton-1","MG",2014-08-06,"13","NA","NA","NW",4,0,"Turbine(s) spinning",2014-08-06 01:00:45,2014-08-06 01:03:34,0,0,0,3,0,0,0,0,0,0,"4",217,60.75,2,3,14353.51,1.435351
"Huxton","Huxton-1","MG",2014-08-06,"13","NA","NA","NW",5,0,"Turbine(s) spinning",2014-08-06 01:03:34,2014-08-06 01:06:24,0,0,0,2,0,0,0,0,0,0,"5",217,63.5666666666667,2,2,14353.51,1.435351
"Huxton","Huxton-1","MG",2014-08-06,"13","NA","NA","SW",1,0,"Turbine(s) spinning",2014-08-06 00:20:10,2014-08-06 00:23:22,0,0,1,0,0,0,0,0,0,1,"1",217,20.1666666666667,2,1,14353.51,1.435351
"Huxton","Huxton-1","MG",2014-08-06,"13","NA","NA","SW",2,0,"Turbine(s) spinning",2014-08-06 00:23:22,2014-08-06 00:26:35,0,0,0,1,0,0,0,0,0,0,"2",217,23.3666666666667,2,1,14353.51,1.435351
"Huxton","Huxton-1","MG",2014-08-06,"13","NA","NA","SW",3,0,"Turbine(s) spinning",2014-08-06 00:26:35,2014-08-06 00:29:52,0,0,2,0,0,0,0,0,0,0,"3",217,26.5833333333333,2,2,14353.51,1.435351
"Huxton","Huxton-1","MG",2014-08-06,"13","NA","NA","SW",4,0,"Turbine(s) spinning",2014-08-06 00:29:52,2014-08-06 00:34:15,0,0,0,0,0,0,0,0,0,0,"4",217,29.8666666666667,2,0,14353.51,1.435351
"Huxton","Huxton-1","MG",2014-08-06,"13","NA","NA","SW",5,0.2,"Turbine(s) spinning",2014-08-06 00:34:15,2014-08-06 00:38:17,0,0,0,0,0,0,0,0,0,0,"5",217,34.25,2,0,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","SE",1,0,"Turbine(s) not spinning",2014-09-04 20:46:45,2014-09-04 20:50:25,0,0,1,7,0,0,0,0,0,0,"1",246,-193.25,2,8,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","SE",2,0,"Turbine(s) not spinning",2014-09-04 20:50:25,2014-09-04 20:52:45,0,0,0,6,0,0,0,0,0,0,"2",246,-189.583333333333,2,6,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","SE",3,0,"Turbine(s) not spinning",2014-09-04 20:52:45,2014-09-04 20:55:02,0,0,0,2,0,0,0,0,0,0,"3",246,-187.25,2,2,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","SE",4,0,"Turbine(s) not spinning",2014-09-04 20:55:02,2014-09-04 20:57:32,0,0,1,1,0,0,0,0,0,0,"4",246,-184.966666666667,2,2,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","SE",5,0,"Turbine(s) not spinning",2014-09-04 20:57:32,2014-09-04 21:00:09,0,0,0,0,0,1,0,0,0,0,"5",246,-182.466666666667,2,1,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","NE",1,0,"Turbine(s) not spinning",2014-09-04 22:03:49,2014-09-04 22:06:52,0,0,0,0,1,0,0,0,0,0,"1",246,-116.183333333333,2,1,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","NE",2,0,"Turbine(s) not spinning",2014-09-04 22:06:52,2014-09-04 22:09:58,0,0,0,0,0,0,0,0,0,0,"2",246,-113.133333333333,2,0,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","NE",3,0,"Turbine(s) not spinning",2014-09-04 22:09:58,2014-09-04 22:11:57,0,0,1,1,0,0,0,0,0,0,"3",246,-110.033333333333,2,2,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","NE",4,0,"Turbine(s) not spinning",2014-09-04 22:11:57,2014-09-04 22:14:09,0,0,0,0,2,0,0,0,0,0,"4",246,-108.05,2,2,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","NE",5,0,"Turbine(s) not spinning",2014-09-04 22:14:09,2014-09-04 22:16:12,0,0,2,1,5,3,0,0,0,0,"5",246,-105.85,2,11,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","NW",1,0,"Turbine(s) not spinning",2014-09-04 21:36:48,2014-09-04 21:40:29,0,0,0,2,0,0,0,0,0,0,"1",246,-143.2,2,2,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","NW",2,0,"Turbine(s) not spinning",2014-09-04 21:40:29,2014-09-04 21:43:07,0,0,0,0,0,0,0,0,0,0,"2",246,-139.516666666667,2,0,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","NW",3,0,"Turbine(s) not spinning",2014-09-04 21:43:07,2014-09-04 21:45:46,0,0,0,0,0,0,0,0,0,0,"3",246,-136.883333333333,2,0,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","NW",4,0,"Turbine(s) not spinning",2014-09-04 21:45:46,2014-09-04 21:48:24,0,0,0,0,0,0,0,0,0,0,"4",246,-134.233333333333,2,0,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","NW",5,0,"Turbine(s) not spinning",2014-09-04 21:48:24,2014-09-04 21:50:56,0,0,0,0,0,0,0,0,0,0,"5",246,-131.6,2,0,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","SW",1,0,"Turbine(s) not spinning",2014-09-04 21:12:15,2014-09-04 21:16:04,0,0,0,1,0,0,0,0,0,0,"1",246,-167.75,2,1,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","SW",2,0,"Turbine(s) not spinning",2014-09-04 21:16:04,2014-09-04 21:18:44,0,0,0,2,0,0,0,0,0,0,"2",246,-163.933333333333,2,2,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","SW",3,0,"Turbine(s) not spinning",2014-09-04 21:18:44,2014-09-04 21:21:13,0,0,0,0,0,0,0,0,0,0,"3",246,-161.266666666667,2,0,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","SW",4,0,"Turbine(s) not spinning",2014-09-04 21:21:13,2014-09-04 21:23:32,0,0,0,1,0,0,0,0,0,0,"4",246,-158.783333333333,2,1,14353.51,1.435351
"Huxton","Huxton-2","MG",2014-09-04,"10.5","NA","NA","SW",5,0,"Turbine(s) not spinning",2014-09-04 21:23:32,2014-09-04 21:26:02,0,0,0,0,0,0,0,0,0,0,"5",246,-156.466666666667,2,0,14353.51,1.435351
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","NW",1,0,"Turbines not spinning",2014-07-08 01:29:39,2014-07-08 01:32:55,0,0,0,0,0,0,0,0,0,0,"1",188,89.65,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","NW",2,0,"Turbines not spinning",2014-07-08 01:32:55,2014-07-08 01:36:33,0,0,0,0,0,0,0,0,0,0,"2",188,92.9166666666667,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","NW",3,0.7,"Turbines not spinning",2014-07-08 01:36:33,2014-07-08 01:40:30,0,0,0,2,0,0,0,0,0,0,"3",188,96.55,1,2,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","NW",4,0,"Turbines not spinning",2014-07-08 01:40:30,2014-07-08 01:43:33,0,0,0,0,0,0,0,0,0,0,"4",188,100.5,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","NW",5,0.6,"Turbines not spinning",2014-07-08 01:43:33,2014-07-08 01:47:16,0,0,0,0,0,0,0,0,0,0,"5",188,103.55,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","NE",1,0,"Turbines not spinning",2014-07-08 01:29:38,2014-07-08 01:33:27,0,0,0,0,0,0,0,0,0,0,"1",188,89.6333333333333,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","NE",2,0,"Turbines not spinning",2014-07-08 01:33:27,2014-07-08 01:38:10,0,0,0,0,0,0,0,0,0,0,"2",188,93.45,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","NE",3,0.1,"Turbines not spinning",2014-07-08 01:38:10,2014-07-08 01:43:29,0,0,0,0,0,0,0,0,0,0,"3",188,98.1666666666667,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","NE",4,0,"Turbines not spinning",2014-07-08 01:43:29,2014-07-08 01:50:07,0,0,0,0,0,0,0,0,0,0,"4",188,103.483333333333,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","NE",5,0,"Turbines not spinning",2014-07-08 01:50:07,2014-07-08 01:54:58,0,0,0,0,0,0,0,0,0,0,"5",188,110.116666666667,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","S",1,0,"Turbines not spinning",2014-07-08 02:32:51,2014-07-08 02:36:12,0,0,0,0,0,0,0,0,0,0,"1",188,152.85,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","S",2,0,"Turbines not spinning",2014-07-08 02:36:12,2014-07-08 02:40:42,0,0,0,0,0,0,0,0,0,0,"2",188,156.2,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","S",3,0,"Turbines not spinning",2014-07-08 02:40:42,2014-07-08 02:44:06,0,0,0,0,0,0,0,0,0,0,"3",188,160.7,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","S",4,0,"Turbines not spinning",2014-07-08 02:44:06,2014-07-08 02:48:27,0,0,0,0,0,0,0,0,0,0,"4",188,164.1,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","S",5,0,"Turbines not spinning",2014-07-08 02:48:27,2014-07-08 02:51:24,0,0,0,0,0,0,0,0,0,0,"5",188,168.45,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","W",1,0,"Turbines not spinning",2014-07-08 02:06:11,2014-07-08 02:08:57,0,0,0,0,0,0,0,0,0,0,"1",188,126.183333333333,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","W",2,0,"Turbines not spinning",2014-07-08 02:08:57,2014-07-08 02:11:36,0,0,0,0,0,0,0,0,0,0,"2",188,128.95,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","W",3,0,"Turbines not spinning",2014-07-08 02:11:36,2014-07-08 02:14:20,0,0,0,0,0,0,0,0,0,0,"3",188,131.6,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","W",4,0,"Turbines not spinning",2014-07-08 02:14:20,2014-07-08 02:17:50,0,0,0,0,0,0,0,0,0,0,"4",188,134.333333333333,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","W",5,0,"Turbines not spinning",2014-07-08 02:17:50,2014-07-08 02:21:09,0,0,0,0,0,0,0,0,0,0,"5",188,137.833333333333,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",1,0.1,"Turbine(s) spinning",2014-08-26 21:08:15,2014-08-26 21:11:45,0,0,1,0,0,1,0,0,0,0,"1",237,-171.75,1,2,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",2,0.3,"Turbine(s) spinning",2014-08-26 21:11:45,2014-08-26 21:15:10,0,0,0,1,0,0,0,0,0,0,"2",237,-168.25,1,1,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",3,0.4,"Turbine(s) spinning",2014-08-26 21:15:10,2014-08-26 21:18:34,0,0,0,1,0,0,0,0,0,0,"3",237,-164.833333333333,1,1,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",4,0,"Turbine(s) spinning",2014-08-26 21:18:34,2014-08-26 21:21:48,0,0,0,3,0,0,0,0,0,0,"4",237,-161.433333333333,1,3,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",5,0,"Turbine(s) spinning",2014-08-26 21:21:48,2014-08-26 21:25:03,0,0,0,0,0,0,0,0,0,0,"5",237,-158.2,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",1,0,"Turbine(s) spinning",2014-08-26 22:06:48,2014-08-26 22:09:45,0,0,0,0,0,0,0,0,0,0,"1",237,-113.2,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",2,0.1,"Turbine(s) spinning",2014-08-26 22:09:45,2014-08-26 22:12:11,0,0,0,0,0,0,0,0,0,1,"2",237,-110.25,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",3,0,"Turbine(s) spinning",2014-08-26 22:12:11,2014-08-26 22:15:23,0,0,0,0,0,0,0,0,0,0,"3",237,-107.816666666667,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",4,0,"Turbine(s) spinning",2014-08-26 22:15:23,2014-08-26 22:18:24,0,0,0,4,0,0,1,0,0,0,"4",237,-104.616666666667,1,4,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",5,0,"Turbine(s) spinning",2014-08-26 22:18:24,2014-08-26 22:21:06,0,0,0,1,0,0,0,0,0,0,"5",237,-101.6,1,1,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",1,1,"Turbine(s) spinning",2014-08-26 21:37:32,2014-08-26 21:40:48,0,0,0,1,0,0,0,0,0,0,"1",237,-142.466666666667,1,1,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",2,0.3,"Turbine(s) spinning",2014-08-26 21:40:48,2014-08-26 21:43:48,0,0,0,0,0,0,0,0,0,0,"2",237,-139.2,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",3,0,"Turbine(s) spinning",2014-08-26 21:43:48,2014-08-26 21:46:50,0,0,0,0,0,0,0,0,0,0,"3",237,-136.2,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",4,0.9,"Turbine(s) spinning",2014-08-26 21:46:50,2014-08-26 21:49:35,0,0,0,0,0,0,0,0,0,0,"4",237,-133.166666666667,1,0,13238.68,1.323868
"Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",5,0.4,"Turbine(s) spinning",2014-08-26 21:49:35,2014-08-26 21:51:58,0,0,0,0,0,0,0,0,0,0,"5",237,-130.416666666667,1,0,13238.68,1.323868
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",1,0,"Turbine(s) spinning",2014-07-11 01:42:52,2014-07-11 01:45:39,0,0,0,0,0,0,0,0,0,0,"1",191,102.866666666667,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",2,0,"Turbine(s) spinning",2014-07-11 01:45:39,2014-07-11 01:48:28,0,0,0,0,0,0,0,0,0,0,"2",191,105.65,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",3,0,"Turbine(s) spinning",2014-07-11 01:48:28,2014-07-11 01:51:40,0,0,0,0,0,0,0,0,0,0,"3",191,108.466666666667,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",4,0,"Turbine(s) spinning",2014-07-11 01:51:40,2014-07-11 01:54:29,0,0,0,0,0,0,0,0,0,0,"4",191,111.666666666667,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",5,0,"Turbine(s) spinning",2014-07-11 01:54:29,2014-07-11 01:57:28,0,0,0,0,0,0,0,0,0,0,"5",191,114.483333333333,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",1,0,"Turbine(s) not spinning",2014-07-11 02:07:10,2014-07-11 02:10:05,0,0,0,0,0,0,0,0,0,0,"1",191,127.166666666667,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",2,0,"Turbine(s) not spinning",2014-07-11 02:10:05,2014-07-11 02:12:16,0,0,0,1,0,1,0,0,0,0,"2",191,130.083333333333,1,2,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",3,0,"Turbine(s) not spinning",2014-07-11 02:12:16,2014-07-11 02:15:32,0,0,0,0,0,0,0,0,0,0,"3",191,132.266666666667,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",4,0,"Turbine(s) not spinning",2014-07-11 02:15:32,2014-07-11 02:18:57,0,0,0,0,0,0,0,0,0,0,"4",191,135.533333333333,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",5,0,"Turbine(s) not spinning",2014-07-11 02:18:57,2014-07-11 02:22:00,0,0,0,0,0,0,0,0,0,0,"5",191,138.95,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",1,0,"Turbine(s) not spinning",2014-07-11 02:33:21,2014-07-11 02:35:46,0,0,0,1,1,0,0,0,0,0,"1",191,153.35,1,2,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",2,0,"Turbine(s) not spinning",2014-07-11 02:35:46,2014-07-11 02:38:29,0,0,0,0,0,0,0,0,0,0,"2",191,155.766666666667,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",3,0,"Turbine(s) not spinning",2014-07-11 02:38:29,2014-07-11 02:42:07,1,0,4,0,0,1,0,0,0,0,"3",191,158.483333333333,1,5,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",4,0,"Turbine(s) not spinning",2014-07-11 02:42:07,2014-07-11 02:45:35,0,0,0,0,0,0,0,0,0,0,"4",191,162.116666666667,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",5,0,"Turbine(s) not spinning",2014-07-11 02:45:35,2014-07-11 02:49:05,0,0,0,0,0,0,0,0,0,0,"5",191,165.583333333333,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",1,0,"Turbine(s) not spinning",2014-07-11 03:06:06,2014-07-11 03:08:55,0,0,0,0,0,0,0,0,0,0,"1",191,186.1,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",2,0,"Turbine(s) not spinning",2014-07-11 03:08:55,2014-07-11 03:12:30,0,0,0,0,0,0,0,0,0,0,"2",191,188.916666666667,1,0,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",3,0,"Turbine(s) not spinning",2014-07-11 03:12:30,2014-07-11 03:15:23,0,0,1,6,0,1,0,0,0,0,"3",191,192.5,1,8,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",4,0,"Turbine(s) not spinning",2014-07-11 03:15:23,2014-07-11 03:17:46,0,0,2,3,0,2,0,0,0,0,"4",191,195.383333333333,1,7,13479.33,1.347933
"Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",5,0,"Turbine(s) not spinning",2014-07-11 03:17:46,2014-07-11 03:20:16,0,0,0,3,0,1,0,0,0,0,"5",191,197.766666666667,1,4,13479.33,1.347933
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",1,0,"Turbine(s) spinning",2014-07-10 22:46:00,2014-07-10 22:49:00,0,0,0,0,0,0,0,0,0,0,"1",190,-74,3,0,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",2,0,"Turbine(s) spinning",2014-07-10 22:49:00,2014-07-10 22:52:00,0,0,1,1,0,0,0,0,0,0,"2",190,-71,3,2,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",3,0,"Turbine(s) spinning",2014-07-10 22:52:00,2014-07-10 22:55:04,0,0,0,1,0,0,0,0,0,0,"3",190,-68,3,1,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",4,0,"Turbine(s) spinning",2014-07-10 22:55:04,2014-07-10 22:58:52,0,0,0,0,0,0,0,0,0,0,"4",190,-64.9333333333333,3,0,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",5,0,"Turbine(s) spinning",2014-07-10 22:58:52,2014-07-10 23:01:37,0,0,0,0,0,0,0,0,0,0,"5",190,-61.1333333333333,3,0,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",5,0,"Turbine(s) not spinning",2014-07-10 23:19:19,2014-07-10 23:22:43,0,0,0,0,0,0,0,0,0,0,"5",190,-40.6833333333333,3,0,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",4,0,"Turbine(s) not spinning",2014-07-10 23:22:43,2014-07-10 23:25:57,0,0,0,0,0,0,0,0,0,0,"4",190,-37.2833333333333,3,0,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",3,0,"Turbine(s) spinning",2014-07-10 23:25:57,2014-07-10 23:28:30,0,0,0,0,0,0,0,0,0,0,"3",190,-34.05,3,0,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",2,0.4,"Turbine(s) spinning",2014-07-10 23:28:30,2014-07-10 23:30:53,0,0,0,0,0,0,0,0,0,0,"2",190,-31.5,3,0,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",1,0,"Turbine(s) spinning",2014-07-10 23:30:53,2014-07-10 23:34:17,0,0,0,0,0,0,0,0,0,0,"1",190,-29.1166666666667,3,0,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",1,0.1,"Turbine(s) spinning",2014-07-10 23:34:00,2014-07-10 23:37:11,0,0,1,5,0,0,0,0,0,0,"1",190,-26,3,6,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",2,0,"Turbine(s) spinning",2014-07-10 23:37:11,2014-07-10 23:40:44,0,0,0,5,0,1,0,0,0,0,"2",190,-22.8166666666667,3,6,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",3,0,"Turbine(s) spinning",2014-07-10 23:40:44,2014-07-10 23:45:05,1,0,3,8,0,2,0,0,0,0,"3",190,-19.2666666666667,3,13,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",4,0,"Turbine(s) spinning",2014-07-10 23:45:05,2014-07-10 23:48:45,0,0,1,5,0,1,0,0,0,0,"4",190,-14.9166666666667,3,7,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",5,0,"Turbine(s) spinning",2014-07-10 23:48:45,2014-07-10 23:52:39,0,0,1,0,0,0,0,0,0,0,"5",190,-11.25,3,1,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",1,0,"1 Y, 1 N",2014-07-11 00:12:44,2014-07-11 00:15:45,0,0,0,1,0,0,0,0,0,0,"1",191,12.7333333333333,3,1,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",2,0,"1 Y, 1 N",2014-07-11 00:15:45,2014-07-11 00:18:44,0,0,0,2,0,0,0,0,0,0,"2",191,15.75,3,2,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",3,0,"1 Y, 1 N",2014-07-11 00:18:44,2014-07-11 00:21:39,0,0,0,0,0,0,0,0,0,0,"3",191,18.7333333333333,3,0,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",4,0,"1 Y, 1 N",2014-07-11 00:21:39,2014-07-11 00:24:32,0,0,1,2,0,0,0,0,0,0,"4",191,21.65,3,3,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",5,0,"1 Y, 1 N",2014-07-11 00:24:32,2014-07-11 00:28:47,0,0,0,0,0,0,0,0,0,0,"5",191,24.5333333333333,3,0,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","S",1,3.7,"Turbine(s) spinning",2014-08-25 21:21:37,2014-08-25 21:24:28,0,0,0,3,0,0,0,0,0,1,"1",236,-158.383333333333,3,3,12784,1.2784
"Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","S",2,2.2,"Turbine(s) spinning",2014-08-25 21:24:28,2014-08-25 21:27:50,0,0,0,2,0,0,0,0,0,0,"2",236,-155.533333333333,3,2,12784,1.2784
